source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,1,C.R.S.,Dansville,2-12-1916,3-5-1922,15,1 North Dansville
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,2,"1,2,3,4",North Dansville,16 April 1915,to take effect 1 May,1,North Dansville
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,3,1,North Dansville,Laying out of dist. by Com. of Ed. 24 Oct. 1925,"1 West Sparta, 5 Portage, 11 Dansville",1,North Dansville
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,4,1 to 11,West Sparta,Meeting held 21 Dec. 1925,"11 West Sparta, 1 Dansville, 2 Dansville",1,"West Sparta, Liv. Co. & Dansville, Steub. Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,5,2,"Dansville, Steub. Co.",Design. of dist. by Com. 19 Jan. 1926,"7- North Dansville, 11- West Sparta",1,"Dansville, Steub. Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,6,7 to 11,Portage,3 June 1927,,11,Portage
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,7,9,Leicester,15 March 1937 to take effect 1 July 1937,,5,Castile
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,8,5,Castile (Wyoming Co.),,,1,No. Dansville
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,9,1,No. Dansville,,,1,No. Dansville
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,10,3,Ossian,10 May 1937 to take effect 11 Aug. 1937,,1,No. Dansville
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,11,C.R.S. 12,Nunda & Portage,Laid out 20 Oct. 1937,,C.R.S.,"12 Nunda & Portage, Liv. Co., Genesee & Wyoming Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,12,6,Nunda,Meeting held 4 Nov. 1937,,C.R.S.,"Nunda, Genesee & Wyoming Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,13,7,Nunda & Grove,Designation of dist. 9 Nov. 1937,,C.R.S.,"Nunda, Grove & Granger, Allegany Co. & Genesee & Wyoming Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,14,"8,9,11,12",Portage,,,C.R.S.,"Portage, Nunda, Granger & Grove"
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,15,4,"Portage, Nunda, Granger & Grove",,,C.R.S.,"Portage, Nunda, Granger & Grove"
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,16,6,"Portage & Genesee, 3 Elec.",,,C.R.S.,"Portage & Genesee, 3 Elec."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,17,10,Portage & Granger,,,C.R.S.,Portage & Granger
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,18,"1,2,3,5","Grove, Allegany Co.",,,C.R.S.,"Grove, Allegany Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,19,2,Granger,,,C.R.S.,Granger
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,20,3,Granger & Grove,,,C.R.S.,Granger & Grove
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,21,C.R.S.,York & Leicester,Laid out 14 Dec. 1937,,C.R.S.,"York, Leicester & Caledonia, Livingston Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,22,"1,3,6,8,9,10,12",York,Meeting held 23 Dec. 1937,,C.R.S.,"York, Leicester & Caledonia, Livingston Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,23,11,York & Leicester,Designation of dist. 6 Jan. 1938,,C.R.S.,York & Leicester
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,24,4,Leicester & York,,,C.R.S.,Leicester & York
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,25,2,York & Caledonia,,,C.R.S.,York & Caledonia
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,26,C.R.S. 9,Livonia,Laid out 16 Sept. 1938,,C.R.S.,"Livonia, Conesus, Avon, Lima & Genesee, Livingston Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,27,"1,2,3,5,6,7,9,10,11",Livonia,Meeting held 19 Sept. 1938,,C.R.S.,"Livonia, Conesus, Avon, Lima & Genesee, Livingston Co."
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,28,"100,11",Livonia & Conesus,Designation of dist. 20 Sept. 1938,,C.R.S.,Livonia & Conesus
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,29,"1,2,4,6",Conesus,,,C.R.S.,Conesus & Livonia
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,30,6,Conesus & Livonia,,,C.R.S.,Conesus & Livonia
District-Consolidation-Data_100-116.pdf,87,Livingston,central_rural_schools,31,12,"Avon, Lima & Livonia",,,C.R.S.,"Avon, Lima & Livonia"
