source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,1,8,Stark,25 October 1913,8- 9900 Conf,8 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,2,3,Stark,3 October 1913,9- 47719 1k,3 Stark,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,3,8,Warren,23 March 1914,"3- 23,290 Regal. 15 for 1/2 yr. 12-13",8 Warren,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,4,6,Schuyler,9 September 1915,"11- 24,585 1k",6 Schuyler,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,5,3,Ohio,24 October 1918,"8- 30,260 C-10 10- 68,950 1k",4 Ohio,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,6,4,Norway,31 March 1919,"6- 14,15 1k 15-16 30,960 1k 13- 72,000 C-1 14-39",4 Norway,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,7,7,Norway,8 August 1919,"3- 9,180 1k 4- 835.3 1k",7 Norway,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,8,1,Webb,16 September 1919,"4- 63,584 1k 18-19",1 Webb,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,9,3,Fairfield,21 April 1923,"6- 13,920 1k",5 Fairfield,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,10,1,Fairfield,25 August 1924,"7 Ohio 10,700 1k 18-19",2 Fairfield,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,11,8,Salisbury,"C.R.S. with 1 Stratford, Fulton Co. id See","7 Norway 28,996 1k",Salisbury,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,12,4,Manfield (Neb. co.) + Bridgewater (Oneida co.),C.R.S.,"1- 1,881,544 16k Good 1919-20","Manfield, Littlefield",
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,13,8,Plainfield (Otsego co.) + Brookfield (Madison co.),C.R.S.,"2- 154,666 1k",Columbia (Oneida co.),
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,14,"2,5,6,7",Manfield,C.R.S.,"3- 51,611 Conf","Manfield, Littlefield",
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,15,8,Littlefield,C.R.S.,"5- 667,067 9k Good 21-22",Columbia (Oneida co.),
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,16,"3,4,9",Plainfield (Otsego co.),C.R.S.,"1- 32,584 1k","Plainfield, Richfield",
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,17,1,Manfield (Neb. co.) + Plainfield (Otsego co.),C.R.S.,"2- 70,561 1k",Eutaw (Otsego co.) +,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,18,3,"Richfield ("" - )",C.R.S.,Laid out 29 May 1931,Bridgewater + Paris (Oneida co.) +,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,19,9,Littlefield + Columbia,C.R.S.,Meeting held 25 June 1931,Brookfield (Madison co.),
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,20,10,Columbia,C.R.S.,Designation of dist 25 June 1931,,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,21,1,Plainfield + Eutaw (Otsego co.),C.R.S.,,,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,22,2,Richfield (Otsego co.) + Manfield (Neb. co.),C.R.S.,,,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,23,11,Bridgewater (Oneida co.) + Manfield (Neb. co.),C.R.S.,,,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,24,6,Eutaw + Plainfield (Otsego co.),C.R.S.,,,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,25,6,"Richfield + """,C.R.S.,,,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,26,9,Bridgewater + Paris (Oneida co.) + Manfield (Neb. co.),C.R.S.,,,
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,27,"1,2,5,6,7,10,13",Stark,2d,Laid out 16 Apr. 1931,1 Stark + Little Falls (Neb. co.),
District-Consolidation-Data_100-116.pdf,73,Herkimer,consolidated_districts,28,3,Stark + Little Falls,2d,Meeting held 1 May 31,Minden (Montgomery co.),
