source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,1,"5,7,9,22",Onondaga,27 March 1916,"5-42,300 16; 7-162,135 16; 22-288,782 26",5 Onondaga,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,2,"11,13",Manlius,7 August 1918,"11-1,005,935 Acad; 13-62,983 Cont",11 Manlius,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,3,,Part of 18 and 3 Manlius,17 June 1921,Part added to No. 3 Manlius 99.34,3 Manlius,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,4,,Part of 6 Van Buren and 4 Van Buren,6 August 1922,Part added to No. 4 Van Buren 50; 100;,4 Van Buren,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,5,6 to 7,Manlius,24 June 1924 to take effect 1 Jul,"6-1,023,624 Acad; 7-101,161 Cont",6 Manlius,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,6,"15,21",Onondaga,7 October 1926 to take effect 11 Oct,"15-86,565 16; 21-186,418 16",15 Onondaga,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,7,,"Onondaga, City Syracuse",1 January 1927,,City of Syracuse,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,8,,DeWitt,1 January 1927,,,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,9,,"Part of 8, 10, 12",1 January 1927,,,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,10,"3,9,11",Elbridge C.R.S.,Laid out 24 Sep 1928; Meeting held Nov 1928; Design. of dist. 2 Jan 1929,"9-107,539 - 7th ncnt; 9-344,400 - acad; 11-236,501 - cont; 6-860,381 - 16; 11-57,488 - 16","3 Elbridge, Onon. Co. of Brutus, Cay Co.",
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,11,8,"Elbridge, Onon Co & Brutus, Cay Co",Design. of dist. 2 Jan 1929,,Designated 1 Nov 1952,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,12,"6,11",Pompey,10 October 1927,,6 Pompey,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,13,"1,3,4,6",Tully C.R.S.,Laid out 13 Jan 1930,,"2 Tully, Lafayette, Fabius, Otisco, Spafford, Ohm. Cont, Preble, Truxton, Cort. Co.",
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,14,9,LaFayette,Meeting held 30 Jan 1930,,,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,15,,"Preble & Truxton, Cort. Co.",Design. of dist. 20 Feb 1930,,,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,16,,Truxton & town of Tully,,,,
District-Consolidation-Data_100-116.pdf,114,Onondaga,consolidated_districts,17,,Preble & town of Tully,,,,
