source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,1,8,"Cincinnatus, Freetown, Taylor",15 May 1931,12 June 1931,,"1 Cincinnatus, Willet, Cuyler, Freetown, Solon, Taylor, Truxton (Cats), Salmon, Lickskillet, Pharsalia, Pitcher (Ch), Triangle (Broome Co)"
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,2,6,Solon + Taylor,15 May 1931,12 June 1931,,
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,3,7,Taylor + Cincinnatus,15 May 1931,12 June 1931,,
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,4,8,Truxton + Cuyler,15 May 1931,12 June 1931,,
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,5,,Part of 6 Scott & 1 Scott,5 Aug 1933,5 Sept 1933,1,Scott
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,6,,"""6"" & 2""",5 Aug 1933,5 Sept 1933,2,Scott See *
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,7,6,Preble,29 April 1936,29 July 1936,2,Preble
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,8,9,Freetown,29 April 1936,29 July 1936,,C.R.S.
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,9,5,"Marathon, Freetown",24 May 1938,25 August 1938,1,"Marathon, Freetown"
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,10,1,Virgil,23 May 1938,25 Aug 1938,2,Virgil
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,11,15,Virgil,23 May 1938,25 Aug 1938,,C.R.S.
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,12,2,Germantown (Chenango Co),10 March 1939,1 July 1939,1,Cincinnatus
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,13,1,Cincinnatus,10 March 1939,1 July 1939,,C.R.S.
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,14,3,Caper & Harford,27 May 1941,28 Aug 1941,1,Marathon
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,15,1,Marathon,27 May 1941,28 Aug 1941,,C.R.S.
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,16,14,Cortlandville,19 June 1941,19 Sept 1941,2,Virgil
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,17,2,Virgil,19 June 1941,19 Sept 1941,,C.R.S.
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,18,4,Virgil,21 May 1942,19 Aug 1942,1,Marathon
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,19,1,Marathon,21 May 1942,19 Aug 1942,,C.R.S.
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,20,6,Freetown,21 May 1942,19 Aug 1942,1,Marathon
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,21,1,Marathon,21 May 1942,19 Aug 1942,,C.R.S.
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,22,1,Harford,21 May 1942,19 Aug 1942,1,Marathon
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,23,1,Marathon,21 May 1942,19 Aug 1942,,C.R.S.
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,24,3,Harford,21 May 1942,19 Aug 1942,1,Marathon
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,25,1,"Dryden, Tompkins Co.",11 May 1942,9 Aug 1942,1,"Dryden, Tompkins Co."
District-Consolidation-Data_100-116.pdf,39,Cortland,unknown,26,15,"Cortlandville, Groton",11 May 1942,9 Aug 1942,,C.R.S.
