source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,1,1,Jully & Spafford,28 May 1943,7 Sept 1943,2,CRS. 2 Jully
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,2,2,Jully,28 May 1943,7 Sept 1943,2,CRS. 2 Jully
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,3,11,Fabius,15 March 1944,1 July 1944,1,CRS. 1 Fabius
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,4,1,"De Ruyter, Madison Co.",15 March 1944,1 July 1944,1,"CRS. 1 De Ruyter, Madison"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,5,14,Fabius,15 March 1944,1 July 1944,1,CRS. 1 Fabius
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,6,1,Fabius,15 March 1944,1 July 1944,1,CRS. 1 Fabius
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,7,8,Camper,15 March 1944,1 July 1944,1,CRS. 1 Fabius
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,8,1,Fabius,15 March 1944,1 July 1944,1,CRS. 1 Fabius
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,9,1,La Fayette,15 March 1944,15 Sept 1944,1,CRS. 1 La Fayette
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,10,7,La Fayette,15 March 1944,15 Sept 1944,1,CRS. 1 La Fayette
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,11,23,Onondaga & La Fayette,"Effective March 1, 1945",,7,CRS. 7 La Fayette
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,12,7,La Fayette,"Effective March 1, 1945",,7,CRS. 7 La Fayette
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,13,12,Otisco,"Effective September 1, 1945",,2,CRS. 2 Jully
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,14,2,Jully,"Effective September 1, 1945",,2,CRS. 2 Jully
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,15,11,Spafford (Otisco & Jully),"Effective September 15, 1945",,2,CRS. 2 Jully
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,16,2,Jully,"Effective September 15, 1945",,2,CRS. 2 Jully
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,17,7,Spafford,"Effective October 31, 1945",,1,CRS. 1 Marcellus
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,18,1,Marcellus,"Effective October 31, 1945",,1,CRS. 1 Marcellus
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,19,,12 Clay,"Laid out June 6, 1949","Meeting held June 27, 1949",5,CRS. 5 Clay
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,20,,"3,5,6,7,14,17,18 Clay","Laid out June 6, 1949","Meeting held June 27, 1949",5,CRS. 5 Clay
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,21,,"2,3,4,6,7,8,9,12,13,15 Otisco","Laid out June 6, 1949","Meeting held June 27, 1949",5,CRS. 5 Clay
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,22,,"3,7 Salina (Onondaga)","Laid out June 6, 1949","Meeting held June 27, 1949",5,CRS. 5 Clay
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,23,,16 Expender,"Laid out May 31, 1949","Meeting held June 17, 1949",1,CRS. 1 Expender
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,24,,"4,2,3,5,6,7,8,9,10,11,14,17 Expender","Laid out May 31, 1949","Meeting held June 17, 1949",1,CRS. 1 Expender
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,25,,"1,2,3,4,7,9,10 Van Buren","Laid out May 31, 1949","Meeting held June 17, 1949",1,CRS. 1 Expender
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,26,,7 Clay (Onondaga),"Laid out May 31, 1949","Meeting held June 17, 1949",1,CRS. 1 Expender
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,27,,4 Elbridge,"Laid out May 27, 1950","Meeting held June 16, 1950",2,"CRS. 2 Elbridge, Van Buren"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,28,,"3,5,7,8 Elbridge","Laid out May 27, 1950","Meeting held June 16, 1950",2,"CRS. 2 Elbridge, Van Buren"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,29,,11 Van Buren,"Laid out May 27, 1950","Meeting held June 16, 1950",2,"CRS. 2 Elbridge, Van Buren"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,30,,"12 Van Buren, Coillins, Elbridge","Laid out May 27, 1950","Meeting held June 16, 1950",2,"CRS. 2 Elbridge, Van Buren"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,31,,17 Expender,"Laid out May 27, 1950","Meeting held June 16, 1950",2,"CRS. 2 Elbridge, Van Buren"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,32,,3 Skaneateles (Cayuga) & Elbridge,"Laid out May 27, 1950","Meeting held June 16, 1950",2,"CRS. 2 Elbridge, Van Buren"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,33,,1 Salina,"Laid out May 2, 1950","Meeting held May 23, 1950",1,CRS. 1 Salina & Clay
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,34,,"5,6 Salina","Laid out May 2, 1950","Meeting held May 23, 1950",1,CRS. 1 Salina & Clay
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,35,,2 Salina & Clay,"Laid out May 2, 1950","Meeting held May 23, 1950",1,CRS. 1 Salina & Clay
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,36,,"3,4,16 Clay","Laid out May 2, 1950","Meeting held May 23, 1950",1,CRS. 1 Salina & Clay
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,37,,"8,14 May & Salina","Laid out May 2, 1950","Meeting held May 23, 1950",1,CRS. 1 Salina & Clay
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,38,,"17 De Witt, Pompey & La Fayette","Laid out June 5, 1950","Meeting held June 28, 1950",11,"CRS. 11 De Witt, Pompey, Onondaga, La Fayette & Marcellus"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,39,,"8,19 De Witt","Laid out June 5, 1950","Meeting held June 28, 1950",11,"CRS. 11 De Witt, Pompey, Onondaga, La Fayette & Marcellus"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,40,,9 De Witt & Marcellus,"Laid out June 5, 1950","Meeting held June 28, 1950",11,"CRS. 11 De Witt, Pompey, Onondaga, La Fayette & Marcellus"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,41,,18 Pompey,"Laid out June 5, 1950","Meeting held June 28, 1950",11,"CRS. 11 De Witt, Pompey, Onondaga, La Fayette & Marcellus"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,42,,20 Onondaga & De Witt,"Laid out June 5, 1950","Meeting held June 28, 1950",11,"CRS. 11 De Witt, Pompey, Onondaga, La Fayette & Marcellus"
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,43,,"10,14 Skaneateles","Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,44,,"1,2,6,7,8,12,15,18 Skaneateles","Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,45,,"14,17 Skaneateles & Vernon (Cayuga)","Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,46,,16 Skaneateles & Marcellus,"Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,47,,18 Skaneateles & West Monroe (Cayuga),"Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,48,,"1,5,8 Spafford","Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,49,,"6 Spafford, Skaneateles & Marcellus","Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,50,,6 Marcellus & Skaneateles,"Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,51,,"1,4 Seneca (Cayuga)","Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,52,,"5,1 Seneca (Cayuga) & Skaneateles (Cayuga)","Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,53,,"1,6 Seneca (Cayuga)","Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
District-Consolidation-Data_100-116.pdf,115,Onondaga,central_rural_schools,54,,2 Seneca & Tully (Cayuga),"Laid out May 3, 1950","Meeting held May 26, 1950",1,CRS. 1 Skaneateles
