source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,1,"6,7,8,9",Van Etten,14 July 1914,"6-13,725 1W 7-8,950 1W 9-12,325 1W",9 Van Etten,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,2,148,Van Etten,1 August 1919,"1-318,489 1W Acad. 8-14,020 Cont",1 Van Etten,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,3,144,Van Etten,15 June 1920,"1-see above 4-63,510 1W",1 Van Etten,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,4,143,Ashland,28 August 1925,"1-289,857 Acad 3-17,591 Cont 24-25",1 Ashland,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,5,,Van Etten & Spencer,,,"c.r.s. 1 Van Etten, Baldwin, Erin, Chemung, Chemung Co., Spencer, Barton, Tioga Co., Newfield, Tompkins Co., Cayuta, Schuyler Co",
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,6,,Van Etten,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,7,,Van Etten & Baldwin,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,8,"5,10",Van Etten & Erin,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,9,9,Van Etten & Newfield,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,10,11,Van Etten & Spencer,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,11,5,"Baldwin, Erin, Chemung",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,12,6,"Barton, Baldwin, Chemung",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,13,14,Barton & Van Etten,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,14,7,"Newfield, Van Etten, Cayuta",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,15,2,Cathin,,,10 Cathin,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,16,10,Cathin & Big Slate,20 Jan. 1943,to take effect 1 May 1943,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,17,16,Horseheads & Big Slate,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,18,14,Horseheads & Elmira,29 March 1950,to take effect 1 July 1950,4 Horseheads & Elmira,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,19,,Horseheads,,,"crs 1 Horseheads, Big Slate, Vistron, Erin, Cathin, Baldwin, Chemung County and Cayuta, Schuyler County",
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,20,,Horseheads & Erin,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,21,,Big Slate,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,22,,"2,5,8,9, Horseheads",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,23,,"Horseheads, Big Slate, Vistron",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,24,,"2,3,6,7 Big Slate",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,25,,"1,2,4,9,10,13,14 Vistron",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,26,,5 Vistron & Erin & Cayuta (edge 6),,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,27,,"6 Vistron, Erin & Horseheads",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,28,,7 Vistron & Horseheads,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,29,,"8,12 Vistron & Cathin (Chemung)",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,30,,"1,3,15, Erin",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,31,,5 Erin & Baldwin,,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,32,,"7 Erin, Horseheads & Vistron",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,33,,"9,11 Cathin",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,34,,"4,8,10 Cathin & Big Slate",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,35,,"5 Cathin, Big Slate & Horseheads",,,,
District-Consolidation-Data_100-116.pdf,21,Chemung,unknown,36,,"4 Cayuta (edge 6), Erin & Vistron",,,,
