source_pdf,page_number,county,table_type,row_index,n,town,date_org,date_appr,n_new,rmk
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,1,Part of 23 Croghan & 11 Croghan,Croghan,26 June 1937,to take effect 1 October 1937,11,Croghan
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,2,,13,,,13,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,3,,20,,,20,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,4,9,Watson,4 January 1939,to take effect 13 April 1939,c.r.s.,Martinsburg
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,5,8,Martinsburg,,,8,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,6,8,Montague,16 July 1940,16 Oct. 1940,2,Montague
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,7,2,Diana,,,c.r.s.,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,8,6,Diana,Laid out 12 June 1941,,1,Diana & Croghan
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,9,"1,2,3,7,8,10,11,14",Diana,Meeting held 24 June 1941,,1,Lewis Co. & Antwerp &
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,10,"12,16 & 17",Diana & Croghan,Designating dist. 29 July 1941,,1,"Wilna, Jefferson Co."
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,11,9,"Diana, Antwerp & Wilna",,,c.r.s.,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,12,1 & 5,Oscoda,5 June 1941,to take effect 25 Sept 1941,1,Lewis
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,13,1,Lewis,,,c.r.s.,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,14,7,Oscoda,21 June 1941,27 Sept 1941,1,Lewis
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,15,1,Lewis,,,c.r.s.,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,16,4 & 7,Leyden,21 June 1941,25 Sept 1941,1,Lewis
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,17,1,Leyden,,,c.r.s.,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,18,13,Highmarket,21 June 1941,25 Sept 1941,2,Highmarket
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,19,2,Twin & West Twin,18 May 1942,20 Aug. 1942,c.r.s.,Martinsburg
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,20,1 & 5,Martinsburg,,,c.r.s.,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,21,7,"Pitman, St. Anne Co.",24 March 1943,30 June 1943,1,Diana
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,22,9,Diana,,,2,Lyonsdale
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,23,2,Lyonsdale,12 July 1943,11 Oct. 1943,2,Lyonsdale
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,24,,7 New Bremen & Croghan,"Laid out June 8, 1945",,c.r.s.,New Bremen
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,25,,"1,2,3,4,6,11,12,13 New Bremen","Meeting held June 27, 1945",,1,Croghan & Watson
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,26,,"10 New Bremen, Croghan",,,1,Lewis Co.
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,27,,"8 New Bremen, Watson",,,,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,28,,"2,3,4,5,7,9,10,15,16,18,20,21,22 Croghan",,,,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,29,,"1,8 Croghan, New Bremen",,,,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,30,,"10 Watson, New Bremen",,,,
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,31,7,"Lyonsdale, going (in 1944)","Effective date Mar 3, 1947",,6,Lyonsdale
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,32,13,"Martinsburg, coho card","Effective date Mar 24, 1947",,11,Martinsburg
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,33,1,"Montague, cons 15 Apr 1949","Effective date Nov 15, 1949",,6,Montague
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,34,17,"Martinsburg, cons May 20/49","Effective date Aug 24, 1949",,15,Martinsburg
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,35,2,"Jurin, cons May 26/49","Effective date Aug 27, 1949",,1,Jurin
District-Consolidation-Data_100-116.pdf,84,Lewis,unknown,36,7,"Montague, cons wid 6",Montague 7 Oct 1951,,6,Montague
